name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	191300	0	191300	0.62997
Staphylococcus aureus	1280	S	35373	8810	44183	0.14550
Staphylococcus epidermidis	1282	S	28	0	28	0.00009
Staphylococcus haemolyticus	1283	S	23	0	23	0.00008
Staphylococcus xylosus	1288	S	21	0	21	0.00007
Staphylococcus succinus	61015	S	19	0	19	0.00006
Staphylococcus simulans	1286	S	19	0	19	0.00006
Staphylococcus capitis	29388	S	13	0	13	0.00004
Staphylococcus hominis	1290	S	10	0	10	0.00003
Staphylococcus cohnii	29382	S	10	3	13	0.00004
Staphylococcus roterodami	2699836	S	9	0	9	0.00003
Staphylococcus pseudintermedius	283734	S	9	0	9	0.00003
Staphylococcus saccharolyticus	33028	S	9	0	9	0.00003
Staphylococcus warneri	1292	S	8	0	8	0.00003
Staphylococcus simiae	308354	S	8	0	8	0.00003
Staphylococcus felis	46127	S	8	0	8	0.00003
Staphylococcus lugdunensis	28035	S	7	0	7	0.00002
Staphylococcus edaphicus	1955013	S	6	0	6	0.00002
Staphylococcus nepalensis	214473	S	6	0	6	0.00002
Staphylococcus ratti	2892440	S	6	0	6	0.00002
Staphylococcus carnosus	1281	S	5	0	5	0.00002
Staphylococcus pseudoxylosus	2282419	S	5	0	5	0.00002
Staphylococcus equorum	246432	S	4	0	4	0.00001
Staphylococcus auricularis	29379	S	3	0	3	0.00001
Staphylococcus gallinarum	1293	S	3	0	3	0.00001
Staphylococcus chromogenes	46126	S	3	0	3	0.00001
Staphylococcus pettenkoferi	170573	S	2	0	2	0.00001
Staphylococcus agnetis	985762	S	2	0	2	0.00001
Staphylococcus sp. IVB6181	2929481	S	1	0	1	0.00000
Staphylococcus pasteuri	45972	S	1	0	1	0.00000
Staphylococcus debuckii	2044912	S	1	0	1	0.00000
Mammaliicoccus sciuri	1296	S	37	0	37	0.00012
Mammaliicoccus lentus	42858	S	13	0	13	0.00004
Mammaliicoccus stepanovicii	643214	S	10	0	10	0.00003
Mammaliicoccus vitulinus	71237	S	6	0	6	0.00002
Mammaliicoccus sp. Marseille-Q6498	2962659	S	5	0	5	0.00002
Macrococcus canis	1855823	S	6	0	6	0.00002
Macrococcus epidermidis	1902580	S	4	0	4	0.00001
Macrococcus bohemicus	1903056	S	3	0	3	0.00001
Macrococcus sp. IME1552	1898474	S	3	0	3	0.00001
Macrococcus armenti	2875764	S	1	0	1	0.00000
Abyssicoccus albus	1817405	S	6	0	6	0.00002
Jeotgalicoccus sp. WY2	2708346	S	3	0	3	0.00001
Jeotgalicoccus sp. ATCC 8456	946435	S	2	0	2	0.00001
Nosocomiicoccus ampullae	489910	S	3	0	3	0.00001
Salinicoccus halodurans	407035	S	1	0	1	0.00000
Bacillus cereus	1396	S	43	0	43	0.00014
Bacillus thuringiensis	1428	S	20	0	20	0.00007
Bacillus mycoides	1405	S	19	0	19	0.00006
Bacillus pseudomycoides	64104	S	14	0	14	0.00005
Bacillus paranthracis	2026186	S	6	0	6	0.00002
Bacillus nitratireducens	2026193	S	5	0	5	0.00002
Bacillus wiedmannii	1890302	S	4	0	4	0.00001
Bacillus luti	2026191	S	4	0	4	0.00001
Bacillus toyonensis	155322	S	3	0	3	0.00001
Bacillus bombysepticus	658666	S	2	0	2	0.00001
Bacillus sp. BD59S	2499213	S	31	0	31	0.00010
Bacillus sp. Y1	352858	S	19	0	19	0.00006
Bacillus sp. S3	486398	S	16	0	16	0.00005
Bacillus sp. CMF21	2884832	S	16	0	16	0.00005
Bacillus sp. 1NLA3E	666686	S	12	0	12	0.00004
Bacillus sp. JY-23	2933872	S	5	0	5	0.00002
Bacillus sp. ZJS3	2928154	S	5	0	5	0.00002
Bacillus sp. FJAT-42376	2014076	S	5	0	5	0.00002
Bacillus sp. ms-22	2683680	S	5	0	5	0.00002
Bacillus sp. FJAT-22090	1581038	S	4	0	4	0.00001
Bacillus sp. COPE52	2233998	S	4	0	4	0.00001
Bacillus sp. PAMC26568	2760090	S	3	0	3	0.00001
Bacillus sp. THAF10	2587848	S	2	0	2	0.00001
Bacillus sp. NSP9.1	1071078	S	2	0	2	0.00001
Bacillus subtilis	1423	S	10	0	10	0.00003
Bacillus velezensis	492670	S	8	0	8	0.00003
Bacillus licheniformis	1402	S	3	0	3	0.00001
Bacillus atrophaeus	1452	S	3	0	3	0.00001
Bacillus paralicheniformis	1648923	S	1	0	1	0.00000
Bacillus pumilus	1408	S	22	0	22	0.00007
Bacillus altitudinis	293387	S	8	0	8	0.00003
Bacillus methanolicus	1471	S	9	0	9	0.00003
Bacillus smithii	1479	S	7	0	7	0.00002
Bacillus aquiflavi	2672567	S	6	0	6	0.00002
Bacillus infantis	324767	S	5	0	5	0.00002
Bacillus glycinifermentans	1664069	S	4	0	4	0.00001
Bacillus gobiensis	1441095	S	3	0	3	0.00001
Bacillus badius	1455	S	2	0	2	0.00001
Bacillus weihaiensis	1547283	S	1	0	1	0.00000
Bacillus shivajii	1983719	S	1	0	1	0.00000
Virgibacillus sp. Bac332	2419842	S	17	0	17	0.00006
Virgibacillus sp. NKC19-16	2831673	S	16	0	16	0.00005
Virgibacillus sp. SK37	403957	S	10	0	10	0.00003
Virgibacillus sp. MSP4-1	2700081	S	9	0	9	0.00003
Virgibacillus sp. 6R	1911587	S	2	0	2	0.00001
Virgibacillus natechei	1216297	S	9	0	9	0.00003
Virgibacillus dokdonensis	302167	S	6	0	6	0.00002
Virgibacillus halodenitrificans	1482	S	3	0	3	0.00001
Virgibacillus phasianinus	2017483	S	2	0	2	0.00001
Peribacillus frigoritolerans	450367	S	73	0	73	0.00024
Peribacillus simplex	1478	S	23	0	23	0.00008
Peribacillus psychrosaccharolyticus	1407	S	6	0	6	0.00002
Peribacillus asahii	228899	S	3	0	3	0.00001
Peribacillus muralis	264697	S	2	0	2	0.00001
Peribacillus butanolivorans	421767	S	1	0	1	0.00000
Lysinibacillus sp. CD3-6	2892541	S	10	0	10	0.00003
Lysinibacillus sp. SGAir0095	2070463	S	9	0	9	0.00003
Lysinibacillus sp. PLM2	2929796	S	9	0	9	0.00003
