name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas simiae	321846	S	388094	0	388094	0.78641
Pseudomonas fluorescens	294	S	1291	0	1291	0.00262
Pseudomonas azotoformans	47878	S	1276	0	1276	0.00259
Pseudomonas protegens	380021	S	835	0	835	0.00169
Pseudomonas rhodesiae	76760	S	342	0	342	0.00069
Pseudomonas synxantha	47883	S	284	0	284	0.00058
Pseudomonas veronii	76761	S	171	0	171	0.00035
Pseudomonas poae	200451	S	105	0	105	0.00021
Pseudomonas extremorientalis	169669	S	92	0	92	0.00019
Pseudomonas trivialis	200450	S	88	0	88	0.00018
Pseudomonas orientalis	76758	S	64	0	64	0.00013
Pseudomonas cedrina	651740	S	58	0	58	0.00012
Pseudomonas libanensis	75588	S	48	0	48	0.00010
Pseudomonas mucidolens	46679	S	42	0	42	0.00009
Pseudomonas tolaasii	29442	S	28	0	28	0.00006
Pseudomonas ogarae	1114970	S	24	0	24	0.00005
Pseudomonas migulae	78543	S	12	0	12	0.00002
Pseudomonas mandelii	75612	S	10	0	10	0.00002
Pseudomonas corrugata	47879	S	10	0	10	0.00002
Pseudomonas mediterranea	183795	S	9	0	9	0.00002
Pseudomonas brenneri	129817	S	8	0	8	0.00002
Pseudomonas congelans	200452	S	1	0	1	0.00000
Pseudomonas sp. NS1(2017)	2025658	S	628	0	628	0.00127
Pseudomonas sp. CYM-20-01	2870750	S	321	0	321	0.00065
Pseudomonas sp. MYb193	1827300	S	248	0	248	0.00050
Pseudomonas sp. OE 28.3	2745519	S	240	0	240	0.00049
Pseudomonas sp. HN11	1344094	S	205	0	205	0.00042
Pseudomonas sp. J380	2605424	S	174	0	174	0.00035
Pseudomonas sp. SDM007	2812000	S	171	0	171	0.00035
Pseudomonas sp. R4-34-07	658642	S	170	0	170	0.00034
Pseudomonas sp. R76	1573711	S	135	0	135	0.00027
Pseudomonas sp. DR208	2870840	S	115	0	115	0.00023
Pseudomonas sp. B21-015	2895473	S	99	0	99	0.00020
Pseudomonas sp. S09G 359	2054919	S	94	0	94	0.00019
Pseudomonas sp. FDAARGOS_380	2018067	S	84	0	84	0.00017
Pseudomonas sp. SXM-1	2169583	S	56	0	56	0.00011
Pseudomonas sp. 15A4	2804761	S	46	0	46	0.00009
Pseudomonas sp. bs2935	1761895	S	43	0	43	0.00009
Pseudomonas sp. S35	1573719	S	40	0	40	0.00008
Pseudomonas sp. LG1E9	2219057	S	40	0	40	0.00008
Pseudomonas sp. 7SR1	1881017	S	34	0	34	0.00007
Pseudomonas sp. B14-6	2738843	S	34	0	34	0.00007
Pseudomonas sp. R5-89-07	658644	S	27	0	27	0.00005
Pseudomonas sp. DTU12.1	2654238	S	26	0	26	0.00005
Pseudomonas sp. StFLB209	1028989	S	25	0	25	0.00005
Pseudomonas sp. ADAK13	2730847	S	25	0	25	0.00005
Pseudomonas sp. CFSAN084952	2664899	S	25	0	25	0.00005
Pseudomonas sp. PP3	2815936	S	24	0	24	0.00005
Pseudomonas sp. LH1G9	2083055	S	22	0	22	0.00004
Pseudomonas sp. CBS	2971912	S	18	0	18	0.00004
Pseudomonas sp. NIBRBAC000502773	2590776	S	17	0	17	0.00003
Pseudomonas sp. MPC6	2498848	S	17	0	17	0.00003
Pseudomonas sp. LG1D9	2083054	S	16	0	16	0.00003
Pseudomonas sp. BW7P1	2973088	S	16	0	16	0.00003
Pseudomonas sp. R2-7-07	658641	S	16	0	16	0.00003
Pseudomonas sp. IAC-BECa141	2793103	S	14	0	14	0.00003
Pseudomonas sp. TKP	1415630	S	14	0	14	0.00003
Pseudomonas sp. S07E 245	2866278	S	13	0	13	0.00003
Pseudomonas sp. Y39-6	2749807	S	12	0	12	0.00002
Pseudomonas sp. R32	1573704	S	12	0	12	0.00002
Pseudomonas sp. URMO17WK12:I11	1283291	S	10	0	10	0.00002
Pseudomonas sp. DTU12.3	2073078	S	10	0	10	0.00002
