name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. J380	2605424	S	124665	0	124665	0.45025
Pseudomonas sp. MYb193	1827300	S	27638	0	27638	0.09982
Pseudomonas sp. FDAARGOS_380	2018067	S	2034	0	2034	0.00735
Pseudomonas sp. CFSAN084952	2664899	S	1034	0	1034	0.00373
Pseudomonas sp. NIBR-H-19	2901380	S	305	0	305	0.00110
Pseudomonas sp. R5-89-07	658644	S	291	0	291	0.00105
Pseudomonas sp. OE 28.3	2745519	S	260	0	260	0.00094
Pseudomonas sp. NIBRBAC000502773	2590776	S	252	0	252	0.00091
Pseudomonas sp. S35	1573719	S	239	0	239	0.00086
Pseudomonas sp. HN8-3	2886361	S	223	0	223	0.00081
Pseudomonas sp. S09G 359	2054919	S	218	0	218	0.00079
Pseudomonas sp. LG1E9	2219057	S	198	0	198	0.00072
Pseudomonas sp. B21-059	2895496	S	195	0	195	0.00070
Pseudomonas sp. MPDS	2762896	S	191	0	191	0.00069
Pseudomonas sp. R2-7-07	658641	S	189	0	189	0.00068
Pseudomonas sp. HN11	1344094	S	163	0	163	0.00059
Pseudomonas sp. ADAK13	2730847	S	161	0	161	0.00058
Pseudomonas sp. bs2935	1761895	S	155	0	155	0.00056
Pseudomonas sp. R4-34-07	658642	S	151	0	151	0.00055
Pseudomonas sp. Y5-11	2749808	S	151	0	151	0.00055
Pseudomonas sp. ADAK18	2730848	S	149	0	149	0.00054
Pseudomonas sp. CYM-20-01	2870750	S	146	0	146	0.00053
Pseudomonas sp. CBS	2971912	S	135	0	135	0.00049
Pseudomonas sp. SDM007	2812000	S	127	0	127	0.00046
Pseudomonas sp. AO-1	2855434	S	124	0	124	0.00045
Pseudomonas sp. R2-37-08W	1173273	S	105	0	105	0.00038
Pseudomonas sp. NS1(2017)	2025658	S	102	0	102	0.00037
Pseudomonas sp. OST1909	2777367	S	87	0	87	0.00031
Pseudomonas sp. S34	1573718	S	85	0	85	0.00031
Pseudomonas sp. LH1G9	2083055	S	77	0	77	0.00028
Pseudomonas sp. ADAK22	2730851	S	75	0	75	0.00027
Pseudomonas sp. BW7P1	2973088	S	74	0	74	0.00027
Pseudomonas sp. N3-W	2975049	S	66	0	66	0.00024
Pseudomonas sp. 7SR1	1881017	S	66	0	66	0.00024
Pseudomonas sp. R3-18-08	1173283	S	65	0	65	0.00023
Pseudomonas sp. Ost2	2678260	S	64	0	64	0.00023
Pseudomonas sp. Seg1	2678259	S	62	0	62	0.00022
Pseudomonas sp. SXM-1	2169583	S	62	0	62	0.00022
Pseudomonas sp. R76	1573711	S	62	0	62	0.00022
Pseudomonas sp. L5B5	2883205	S	57	0	57	0.00021
Pseudomonas sp. UW4	1207075	S	54	0	54	0.00020
Pseudomonas sp. MPC6	2498848	S	51	0	51	0.00018
Pseudomonas sp. URMO17WK12:I11	1283291	S	51	0	51	0.00018
Pseudomonas sp. LS1212	2972478	S	50	0	50	0.00018
Pseudomonas sp. LBUM920	2126069	S	50	0	50	0.00018
Pseudomonas sp. HLS-6	2049589	S	49	0	49	0.00018
Pseudomonas sp. CMR5c	658630	S	48	0	48	0.00017
Pseudomonas sp. B21-040	2895486	S	48	0	48	0.00017
Pseudomonas sp. R3-52-08	1173284	S	47	0	47	0.00017
Pseudomonas sp. TCU-HL1	1856685	S	47	0	47	0.00017
Pseudomonas sp. B21-028	2895480	S	45	0	45	0.00016
Pseudomonas sp. KNUC1026	2893890	S	44	0	44	0.00016
Pseudomonas sp. B21-015	2895473	S	43	0	43	0.00016
Pseudomonas sp. StFLB209	1028989	S	42	0	42	0.00015
Pseudomonas sp. Marseille-Q3773	2866592	S	40	0	40	0.00014
Pseudomonas sp. B21-056	2895495	S	39	0	39	0.00014
Pseudomonas sp.	306	S	38	0	38	0.00014
Pseudomonas sp. ATCC 13867	1294143	S	37	0	37	0.00013
Pseudomonas sp. CC6-YY-74	1930532	S	37	0	37	0.00013
Pseudomonas sp. DR208	2870840	S	37	0	37	0.00013
Pseudomonas sp. R1-43-08	1173270	S	37	0	37	0.00013
Pseudomonas sp. ERGC3:05	2866386	S	35	0	35	0.00013
Pseudomonas sp. Cab53	2678258	S	35	0	35	0.00013
Pseudomonas sp. R4-35-07	658643	S	34	0	34	0.00012
Pseudomonas sp. YeP6b	2861775	S	34	0	34	0.00012
Pseudomonas sp. PIA16	2931382	S	34	0	34	0.00012
Pseudomonas sp. R4-39-08	1173288	S	32	0	32	0.00012
Pseudomonas sp. ACM7	2052956	S	32	0	32	0.00012
Pseudomonas sp. DG56-2	2320270	S	32	0	32	0.00012
Pseudomonas sp. B10	118613	S	30	0	30	0.00011
Pseudomonas sp. Leaf58	1736226	S	29	0	29	0.00010
Pseudomonas sp. B21-048	2895490	S	29	0	29	0.00010
Pseudomonas sp. B21-054	2895494	S	29	0	29	0.00010
Pseudomonas sp. IzPS59	2774459	S	29	0	29	0.00010
Pseudomonas sp. MM213	2866807	S	28	0	28	0.00010
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	28	0	28	0.00010
Pseudomonas sp. LG1D9	2083054	S	27	0	27	0.00010
Pseudomonas sp. St316	2678257	S	27	0	27	0.00010
Pseudomonas sp. NC02	2067572	S	26	0	26	0.00009
Pseudomonas sp. GR 6-02	1659194	S	26	0	26	0.00009
Pseudomonas sp. PP3	2815936	S	26	0	26	0.00009
Pseudomonas sp. DTU12.3	2073078	S	25	0	25	0.00009
Pseudomonas sp. S49	1573720	S	25	0	25	0.00009
Pseudomonas sp. DR48	2871095	S	25	0	25	0.00009
Pseudomonas sp. Y39-6	2749807	S	22	0	22	0.00008
Pseudomonas sp. 02C 26	2054914	S	21	0	21	0.00008
Pseudomonas sp. DTU12.1	2654238	S	21	0	21	0.00008
Pseudomonas sp. SK3(2021)	2841064	S	21	0	21	0.00008
Pseudomonas sp. A214	1855331	S	21	0	21	0.00008
Pseudomonas sp. Tri1	2823875	S	20	0	20	0.00007
Pseudomonas sp. B21-053	2895493	S	20	0	20	0.00007
Pseudomonas sp. In5(2022)	2961896	S	20	0	20	0.00007
Pseudomonas sp. M30-35	1981174	S	20	0	20	0.00007
Pseudomonas sp. SC3(2021)	2871493	S	20	0	20	0.00007
Pseudomonas sp. ArH3a	2862945	S	19	0	19	0.00007
Pseudomonas sp. J452	2898441	S	19	0	19	0.00007
Pseudomonas sp. SCA2728.1_7	2825975	S	19	0	19	0.00007
Pseudomonas sp. B21-019	2895475	S	18	0	18	0.00007
Pseudomonas sp. B14-6	2738843	S	18	0	18	0.00007
Pseudomonas sp. IB20	1702250	S	17	0	17	0.00006
Pseudomonas sp. 31-12	2201356	S	17	0	17	0.00006
Pseudomonas sp. DNDY-54	2870860	S	16	0	16	0.00006
Pseudomonas sp. B11D7D	2735906	S	16	0	16	0.00006
Pseudomonas sp. 15A4	2804761	S	15	0	15	0.00005
Pseudomonas sp. GCEP-101	2974552	S	15	0	15	0.00005
Pseudomonas sp. CCOS 191	1649877	S	15	0	15	0.00005
Pseudomonas sp. LRP2-20	2944234	S	15	0	15	0.00005
Pseudomonas sp. Sm006	2731552	S	15	0	15	0.00005
Pseudomonas sp. 09C 129	2054915	S	15	0	15	0.00005
Pseudomonas sp. WCS374	1495331	S	15	0	15	0.00005
Pseudomonas sp. TKP	1415630	S	15	0	15	0.00005
Pseudomonas sp. MPFS	2795724	S	15	0	15	0.00005
Pseudomonas sp. St29	1500687	S	14	0	14	0.00005
Pseudomonas sp. DR 5-09	1534110	S	14	0	14	0.00005
Pseudomonas sp. RU47	2005388	S	14	0	14	0.00005
Pseudomonas sp. CIP-10	2892442	S	13	0	13	0.00005
Pseudomonas sp. 7-41	2898483	S	12	0	12	0.00004
Pseudomonas sp. B21-010	2895471	S	12	0	12	0.00004
Pseudomonas sp. p1(2021b)	2874628	S	12	0	12	0.00004
Pseudomonas sp. B21-044	2895488	S	12	0	12	0.00004
Pseudomonas sp. BT-42-2	2986927	S	12	0	12	0.00004
Pseudomonas sp. R2-60-08W	1173280	S	12	0	12	0.00004
Pseudomonas sp. SCB32	2653853	S	12	0	12	0.00004
Pseudomonas sp. B21-041	2895487	S	11	0	11	0.00004
