name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterococcus faecium	1352	S	782345	0	782345	0.72676
Enterococcus faecalis	1351	S	1893	0	1893	0.00176
Enterococcus durans	53345	S	1629	0	1629	0.00151
Enterococcus casseliflavus	37734	S	1439	0	1439	0.00134
Enterococcus avium	33945	S	1255	0	1255	0.00117
Enterococcus hirae	1354	S	1138	0	1138	0.00106
Enterococcus lactis	357441	S	1078	0	1078	0.00100
Enterococcus mundtii	53346	S	593	0	593	0.00055
Enterococcus sp. DA9	2603296	S	403	0	403	0.00037
Enterococcus sp. FDAARGOS_375	2060307	S	10	0	10	0.00001
Enterococcus sp. CR-Ec1	2057791	S	7	0	7	0.00001
Enterococcus sp. FDAARGOS_553	2420313	S	2	0	2	0.00000
Enterococcus sp. LX10	2920934	S	2	0	2	0.00000
Enterococcus sp. M190262	2582830	S	1	0	1	0.00000
Enterococcus raffinosus	71452	S	394	0	394	0.00037
Enterococcus saigonensis	1805431	S	246	0	246	0.00023
Enterococcus thailandicus	417368	S	222	0	222	0.00021
Enterococcus cecorum	44008	S	148	0	148	0.00014
Enterococcus gilvus	160453	S	116	0	116	0.00011
Enterococcus rotai	118060	S	106	0	106	0.00010
Enterococcus gallinarum	1353	S	79	0	79	0.00007
Enterococcus wangshanyuanii	2005703	S	13	0	13	0.00001
Vagococcus fluvialis	2738	S	57	0	57	0.00005
Vagococcus teuberi	519472	S	10	0	10	0.00001
Vagococcus lutrae	81947	S	5	0	5	0.00000
Vagococcus penaei	633807	S	5	0	5	0.00000
Vagococcus xieshaowenii	2562451	S	1	0	1	0.00000
Vagococcus zengguangii	2571750	S	1	0	1	0.00000
Vagococcus sp. CY52-2	2925838	S	1	0	1	0.00000
Tetragenococcus halophilus	51669	S	51	0	51	0.00005
Tetragenococcus osmophilus	526944	S	2	0	2	0.00000
Tetragenococcus koreensis	290335	S	1	0	1	0.00000
Melissococcus plutonius	33970	S	5	0	5	0.00000
Streptococcus cristatus	45634	S	90	0	90	0.00008
Streptococcus agalactiae	1311	S	89	0	89	0.00008
Streptococcus thermophilus	1308	S	26	0	26	0.00002
