name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	70375	0	70375	0.71220
Streptomyces sp. ICC1	2099583	S	14839	0	14839	0.15017
Streptomyces sp. ICC4	2099584	S	2	0	2	0.00002
Streptomyces sp. HUAS 15-9	2981136	S	1	0	1	0.00001
Streptomyces sp. NEAU-S7GS2	2202000	S	1	0	1	0.00001
Streptomyces sp. WAC00303	2933779	S	1	0	1	0.00001
Streptomyces sp. M2	646637	S	1	0	1	0.00001
Streptomyces vinaceusdrappus	67376	S	30	0	30	0.00030
Streptomyces antimycoticus	68175	S	3	0	3	0.00003
Streptomyces armeniacus	83291	S	1	0	1	0.00001
Streptomyces harbinensis	1176198	S	1	0	1	0.00001
Streptomyces anulatus	1892	S	1	0	1	0.00001
Streptomyces paludis	2282738	S	1	0	1	0.00001
Streptomyces vinaceus	1960	S	1	0	1	0.00001
Mycobacterium sp. DL440	2675523	S	18	0	18	0.00018
Mycobacterium avium	1764	S	7	0	7	0.00007
Mycobacterium intracellulare	1767	S	3	0	3	0.00003
Mycobacteroides abscessus	36809	S	28	0	28	0.00028
Mycolicibacter sp. MYC340	2855503	S	26	0	26	0.00026
Mycolicibacter hiberniae	29314	S	1	0	1	0.00001
Mycolicibacterium austroafricanum	39687	S	4	0	4	0.00004
Prescottella equi	43767	S	6	0	6	0.00006
Rhodococcus coprophilus	38310	S	1	0	1	0.00001
Corynebacterium cystitidis	35757	S	3	0	3	0.00003
Corynebacterium kefirresidentii	1979527	S	1	0	1	0.00001
Corynebacterium ulcerans	65058	S	1	0	1	0.00001
Corynebacterium minutissimum	38301	S	1	0	1	0.00001
Corynebacterium pseudodiphtheriticum	37637	S	1	0	1	0.00001
Curtobacterium sp. Csp2	2495430	S	8	0	8	0.00008
Agromyces sp. LHK192	2498704	S	2	0	2	0.00002
Protaetiibacter sp. SSC-01	2759943	S	1	0	1	0.00001
Microbacterium sp. MPKO10	2989818	S	1	0	1	0.00001
Janibacter sp. CX7	2963431	S	3	0	3	0.00003
Janibacter sp. YB324	2761047	S	1	0	1	0.00001
Janibacter limosus	53458	S	2	0	2	0.00002
Janibacter indicus	857417	S	1	0	1	0.00001
Fannyhessea vaginae	82135	S	3	0	3	0.00003
Arcanobacterium phocisimile	1302235	S	2	0	2	0.00002
Bifidobacterium angulatum	1683	S	1	0	1	0.00001
Bifidobacterium scardovii	158787	S	1	0	1	0.00001
Streptosporangium roseum	2001	S	1	0	1	0.00001
Actinomadura verrucosospora	46165	S	1	0	1	0.00001
Micromonospora sp. HM134	2583243	S	1	0	1	0.00001
Candidatus Planktophila dulcis	1884914	S	1	0	1	0.00001
Olsenella sp. oral taxon 807	712411	S	1	0	1	0.00001
Staphylococcus aureus	1280	S	782	472	1254	0.01269
Staphylococcus simulans	1286	S	9	0	9	0.00009
Staphylococcus epidermidis	1282	S	4	0	4	0.00004
Staphylococcus lutrae	155085	S	3	0	3	0.00003
Staphylococcus succinus	61015	S	3	0	3	0.00003
Staphylococcus simiae	308354	S	2	0	2	0.00002
Staphylococcus felis	46127	S	2	0	2	0.00002
Staphylococcus warneri	1292	S	2	0	2	0.00002
Staphylococcus saccharolyticus	33028	S	2	0	2	0.00002
Staphylococcus debuckii	2044912	S	2	0	2	0.00002
Staphylococcus schleiferi	1295	S	2	0	2	0.00002
Staphylococcus nepalensis	214473	S	2	0	2	0.00002
Staphylococcus haemolyticus	1283	S	1	0	1	0.00001
Staphylococcus capitis	29388	S	1	0	1	0.00001
Staphylococcus saprophyticus	29385	S	1	0	1	0.00001
Staphylococcus argenteus	985002	S	1	0	1	0.00001
Staphylococcus agnetis	985762	S	1	0	1	0.00001
Staphylococcus caprae	29380	S	1	0	1	0.00001
Staphylococcus sp. IVB6246	2989772	S	1	0	1	0.00001
Macrococcus brunensis	198483	S	3	0	3	0.00003
Macrococcus canis	1855823	S	2	0	2	0.00002
Macrococcus armenti	2875764	S	2	0	2	0.00002
Macrococcus epidermidis	1902580	S	1	0	1	0.00001
Mammaliicoccus vitulinus	71237	S	3	0	3	0.00003
Mammaliicoccus sciuri	1296	S	2	0	2	0.00002
Mammaliicoccus lentus	42858	S	1	0	1	0.00001
Mammaliicoccus stepanovicii	643214	S	1	0	1	0.00001
Abyssicoccus albus	1817405	S	2	0	2	0.00002
Nosocomiicoccus ampullae	489910	S	1	0	1	0.00001
Bacillus thuringiensis	1428	S	4	0	4	0.00004
Bacillus mycoides	1405	S	3	0	3	0.00003
Bacillus cereus	1396	S	1	0	1	0.00001
Bacillus wiedmannii	1890302	S	1	0	1	0.00001
Bacillus cytotoxicus	580165	S	1	0	1	0.00001
Bacillus anthracis	1392	S	1	0	1	0.00001
Bacillus sp. THAF10	2587848	S	2	0	2	0.00002
Bacillus sp. SYJ	2529386	S	2	0	2	0.00002
Bacillus sp. BD59S	2499213	S	1	0	1	0.00001
Bacillus sp. 1NLA3E	666686	S	1	0	1	0.00001
Bacillus licheniformis	1402	S	3	0	3	0.00003
Bacillus mojavensis	72360	S	1	0	1	0.00001
Bacillus glycinifermentans	1664069	S	2	0	2	0.00002
Bacillus pumilus	1408	S	1	0	1	0.00001
Bacillus cabrialesii	2487276	S	1	0	1	0.00001
Lysinibacillus sp. PLM2	2929796	S	2	0	2	0.00002
Lysinibacillus sp. 2017	2169540	S	1	0	1	0.00001
Lysinibacillus agricola	2590012	S	1	0	1	0.00001
Peribacillus asahii	228899	S	4	0	4	0.00004
Peribacillus frigoritolerans	450367	S	4	0	4	0.00004
Peribacillus butanolivorans	421767	S	1	0	1	0.00001
Fictibacillus phosphorivorans	1221500	S	5	0	5	0.00005
Fictibacillus arsenicus	255247	S	1	0	1	0.00001
Priestia megaterium	1404	S	5	0	5	0.00005
Cytobacillus kochii	859143	S	2	0	2	0.00002
Cytobacillus firmus	1399	S	1	0	1	0.00001
Cytobacillus oceanisediminis	665099	S	1	0	1	0.00001
Cytobacillus gottheilii	859144	S	1	0	1	0.00001
Metabacillus litoralis	152268	S	1	0	1	0.00001
Metabacillus endolithicus	1535204	S	1	0	1	0.00001
Metabacillus sp. KUDC1714	2745198	S	1	0	1	0.00001
Rossellomorea marisflavi	189381	S	2	0	2	0.00002
Niallia circulans	1397	S	3	0	3	0.00003
Neobacillus mesonae	1193713	S	3	0	3	0.00003
Halobacillus sp. SSTM10-2	2932258	S	2	0	2	0.00002
Halobacillus mangrovi	402384	S	1	0	1	0.00001
Heyndrickxia vini	1476025	S	2	0	2	0.00002
Oceanobacillus iheyensis	182710	S	1	0	1	0.00001
Oceanobacillus oncorhynchi	545501	S	1	0	1	0.00001
Paraliobacillus zengyii	2213194	S	2	0	2	0.00002
Alkalihalophilus pseudofirmus	79885	S	1	0	1	0.00001
Alkalihalobacillus miscanthi	2598861	S	1	0	1	0.00001
Mesobacillus sp. S13	2880221	S	1	0	1	0.00001
Mangrovibacillus cuniculi	2593652	S	1	0	1	0.00001
Paenalkalicoccus suaedae	2592382	S	1	0	1	0.00001
Gracilibacillus salitolerans	2663022	S	1	0	1	0.00001
Virgibacillus halodenitrificans	1482	S	1	0	1	0.00001
Anaerobacillus isosaccharinicus	1532552	S	1	0	1	0.00001
Salimicrobium jeotgali	1230341	S	1	0	1	0.00001
Lentibacillus sp. CBA3610	2518176	S	1	0	1	0.00001
Planococcus sp. MB-3u-03	2058136	S	24	0	24	0.00024
Planococcus sp. 107-1	2908840	S	1	0	1	0.00001
Sporosarcina ureae	1571	S	5	0	5	0.00005
Sporosarcina sp. Te-1	2818390	S	3	0	3	0.00003
Sporosarcina ureilytica	298596	S	1	0	1	0.00001
Kurthia zopfii	1650	S	1	0	1	0.00001
Kurthia sp. 11kri321	1750719	S	1	0	1	0.00001
Ureibacillus thermosphaericus	51173	S	1	0	1	0.00001
Ureibacillus thermophilus	367743	S	1	0	1	0.00001
Paenibacillus polymyxa	1406	S	4	0	4	0.00004
Paenibacillus sp. FSL R7-0273	1536772	S	2	0	2	0.00002
Paenibacillus sp. B01	2660554	S	1	0	1	0.00001
Paenibacillus macerans	44252	S	2	0	2	0.00002
Paenibacillus physcomitrellae	1619311	S	1	0	1	0.00001
Paenibacillus kribbensis	172713	S	1	0	1	0.00001
Paenibacillus durus	44251	S	1	0	1	0.00001
Paenibacillus glucanolyticus	59843	S	1	0	1	0.00001
Paenibacillus lentus	1338368	S	1	0	1	0.00001
Paenibacillus yonginensis	1462996	S	1	0	1	0.00001
Paenibacillus barcinonensis	198119	S	1	0	1	0.00001
Brevibacillus brevis	1393	S	13	0	13	0.00013
Brevibacillus composti	2796470	S	2	0	2	0.00002
Brevibacillus laterosporus	1465	S	1	0	1	0.00001
Brevibacillus agri	51101	S	1	0	1	0.00001
Gemella sanguinis	84135	S	4	0	4	0.00004
Exiguobacterium sp. N4-1P	2051906	S	1	0	1	0.00001
Exiguobacterium sp. Helios	2735868	S	1	0	1	0.00001
Exiguobacterium acetylicum	41170	S	1	0	1	0.00001
Exiguobacterium mexicanum	340146	S	1	0	1	0.00001
Listeria monocytogenes	1639	S	5	0	5	0.00005
Brochothrix thermosphacta	2756	S	2	0	2	0.00002
Enterococcus faecalis	1351	S	108	0	108	0.00109
Enterococcus faecium	1352	S	17	0	17	0.00017
Enterococcus durans	53345	S	3	0	3	0.00003
Enterococcus rotai	118060	S	3	0	3	0.00003
Enterococcus casseliflavus	37734	S	1	0	1	0.00001
Enterococcus mundtii	53346	S	1	0	1	0.00001
Vagococcus fluvialis	2738	S	3	0	3	0.00003
Tetragenococcus halophilus	51669	S	3	0	3	0.00003
Lactobacillus iners	147802	S	2	0	2	0.00002
Lactobacillus helveticus	1587	S	1	0	1	0.00001
Lactobacillus terrae	2269374	S	1	0	1	0.00001
Lactobacillus acetotolerans	1600	S	1	0	1	0.00001
Lactobacillus johnsonii	33959	S	1	0	1	0.00001
Lactobacillus panisapium	2012495	S	1	0	1	0.00001
Lactobacillus jensenii	109790	S	1	0	1	0.00001
Lactobacillus intestinalis	151781	S	1	0	1	0.00001
Lactobacillus apis	303541	S	1	0	1	0.00001
Lactiplantibacillus plantarum	1590	S	3	0	3	0.00003
Lactiplantibacillus pentosus	1589	S	1	0	1	0.00001
Apilactobacillus apisilvae	2923364	S	3	0	3	0.00003
Apilactobacillus apinorum	1218495	S	1	0	1	0.00001
Companilactobacillus alimentarius	1602	S	1	0	1	0.00001
Companilactobacillus futsaii	938155	S	1	0	1	0.00001
Companilactobacillus ginsenosidimutans	1007676	S	1	0	1	0.00001
Companilactobacillus heilongjiangensis	1074467	S	1	0	1	0.00001
Lentilactobacillus buchneri	1581	S	1	0	1	0.00001
Lentilactobacillus hilgardii	1588	S	1	0	1	0.00001
Lentilactobacillus curieae	1138822	S	1	0	1	0.00001
Weissella paramesenteroides	1249	S	2	0	2	0.00002
Weissella viridescens	1629	S	1	0	1	0.00001
Limosilactobacillus reuteri	1598	S	2	0	2	0.00002
Limosilactobacillus vaginalis	1633	S	1	0	1	0.00001
Ligilactobacillus murinus	1622	S	1	0	1	0.00001
Ligilactobacillus saerimneri	228229	S	1	0	1	0.00001
Fructilactobacillus fructivorans	1614	S	1	0	1	0.00001
Fructilactobacillus sanfranciscensis	1625	S	1	0	1	0.00001
Pediococcus inopinatus	114090	S	1	0	1	0.00001
Liquorilactobacillus hordei	468911	S	1	0	1	0.00001
Latilactobacillus sakei	1599	S	1	0	1	0.00001
Furfurilactobacillus rossiae	231049	S	1	0	1	0.00001
Bombilactobacillus folatiphilus	2923362	S	1	0	1	0.00001
Streptococcus oralis	1303	S	2	0	2	0.00002
Streptococcus lutetiensis	150055	S	2	0	2	0.00002
Streptococcus sanguinis	1305	S	2	0	2	0.00002
Streptococcus troglodytae	1111760	S	2	0	2	0.00002
Streptococcus chenjunshii	2173853	S	2	0	2	0.00002
Streptococcus urinalis	149016	S	1	0	1	0.00001
Streptococcus intermedius	1338	S	1	0	1	0.00001
Streptococcus equinus	1335	S	1	0	1	0.00001
Streptococcus himalayensis	1888195	S	1	0	1	0.00001
Streptococcus suis	1307	S	1	0	1	0.00001
Streptococcus oriscaviae	2781599	S	1	0	1	0.00001
Lactococcus raffinolactis	1366	S	2	0	2	0.00002
Lactococcus lactis	1358	S	1	0	1	0.00001
Lactococcus protaetiae	2592653	S	1	0	1	0.00001
Jeotgalibaca dankookensis	708126	S	2	0	2	0.00002
Jeotgalibaca ciconiae	2496265	S	2	0	2	0.00002
Jeotgalibaca arthritidis	1868794	S	1	0	1	0.00001
Granulicatella adiacens	46124	S	2	0	2	0.00002
Dolosigranulum pigrum	29394	S	1	0	1	0.00001
Aerococcus urinaehominis	128944	S	2	0	2	0.00002
Clostridium cellulovorans	1493	S	6	0	6	0.00006
Clostridium botulinum	1491	S	5	9	14	0.00014
Clostridium sp. BNL1100	755731	S	3	0	3	0.00003
Clostridium sp. MD294	97138	S	1	0	1	0.00001
Clostridium sp. DL-VIII	641107	S	1	0	1	0.00001
Clostridium bornimense	1216932	S	5	0	5	0.00005
Clostridium perfringens	1502	S	3	0	3	0.00003
Clostridium beijerinckii	1520	S	3	0	3	0.00003
Clostridium felsineum	36839	S	3	0	3	0.00003
Clostridium butyricum	1492	S	3	0	3	0.00003
Clostridium saccharoperbutylacetonicum	36745	S	3	0	3	0.00003
Clostridium autoethanogenum	84023	S	2	0	2	0.00002
Clostridium sporogenes	1509	S	2	0	2	0.00002
Clostridium baratii	1561	S	2	0	2	0.00002
