name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	290069	0	290069	0.61254
Pseudoalteromonas sp. 3J6	649161	S	76829	0	76829	0.16224
Pseudoalteromonas sp. Scap06	2589991	S	47	0	47	0.00010
Pseudoalteromonas sp. Scap25	2589992	S	13	0	13	0.00003
Pseudoalteromonas sp. SCSIO 43201	2822842	S	3	0	3	0.00001
Pseudoalteromonas sp. LC2018020214	2799564	S	1	0	1	0.00000
Pseudoalteromonas sp. JSTW	2752475	S	1	0	1	0.00000
Pseudoalteromonas sp. R3	1709477	S	1	0	1	0.00000
Pseudoalteromonas luteoviolacea	43657	S	10	0	10	0.00002
Pseudoalteromonas piscicida	43662	S	10	0	10	0.00002
Pseudoalteromonas aliena	247523	S	7	0	7	0.00001
Pseudoalteromonas espejiana	28107	S	5	0	5	0.00001
Pseudoalteromonas rubra	43658	S	5	0	5	0.00001
Pseudoalteromonas mariniglutinosa	206042	S	5	0	5	0.00001
Pseudoalteromonas translucida	166935	S	5	0	5	0.00001
Pseudoalteromonas phenolica	161398	S	5	0	5	0.00001
Pseudoalteromonas piratica	1348114	S	3	0	3	0.00001
Pseudoalteromonas arctica	394751	S	2	0	2	0.00000
Psychrosphaera ytuae	2820710	S	7	0	7	0.00001
Psychrosphaera aestuarii	1266052	S	3	0	3	0.00001
Flocculibacter collagenilyticus	2744479	S	4	0	4	0.00001
Shewanella sp. Scap07	2589987	S	62	0	62	0.00013
Shewanella sp. WPAGA9	2775245	S	9	0	9	0.00002
Shewanella sp. Arc9-LZ	2698686	S	7	0	7	0.00001
Shewanella sp. KX20019	2803864	S	5	0	5	0.00001
Shewanella sp. OM3-2	2908650	S	4	0	4	0.00001
Shewanella sp. FJAT-53764	2864207	S	3	0	3	0.00001
Shewanella sp. SNU WT4	2590015	S	3	0	3	0.00001
Shewanella sp. ANA-3	94122	S	2	0	2	0.00000
Shewanella sp. FJAT-53749	2864206	S	1	0	1	0.00000
Shewanella sp. MEBiC00475	2575361	S	1	0	1	0.00000
Shewanella xiamenensis	332186	S	22	0	22	0.00005
Shewanella baltica	62322	S	12	0	12	0.00003
Shewanella inventionis	1738770	S	11	0	11	0.00002
Shewanella vesiculosa	518738	S	11	0	11	0.00002
Shewanella glacialimarina	2590884	S	10	0	10	0.00002
Shewanella loihica	359303	S	10	0	10	0.00002
Shewanella sedimentimangrovi	2814293	S	8	0	8	0.00002
Shewanella psychropiezotolerans	2593655	S	8	0	8	0.00002
Shewanella halifaxensis	271098	S	6	0	6	0.00001
Shewanella livingstonensis	150120	S	5	0	5	0.00001
Shewanella psychrophila	225848	S	5	0	5	0.00001
Shewanella sediminis	271097	S	5	0	5	0.00001
Shewanella litorisediminis	1173586	S	4	0	4	0.00001
Shewanella benthica	43661	S	4	0	4	0.00001
Shewanella seohaensis	755175	S	3	0	3	0.00001
Shewanella psychromarinicola	2487742	S	3	0	3	0.00001
Shewanella piezotolerans	404011	S	3	0	3	0.00001
Shewanella violacea	60217	S	3	0	3	0.00001
Shewanella putrefaciens	24	S	2	0	2	0.00000
Shewanella frigidimarina	56812	S	1	0	1	0.00000
Shewanella decolorationis	256839	S	1	0	1	0.00000
Shewanella pealeana	70864	S	1	0	1	0.00000
Parashewanella spongiae	342950	S	5	0	5	0.00001
Alteromonas macleodii	28108	S	14	0	14	0.00003
Alteromonas sp. LMIT006	2961948	S	5	0	5	0.00001
