name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	113962	0	113962	0.62338
Phocaeicola dorei	357276	S	41829	0	41829	0.22881
Phocaeicola coprophilus	387090	S	3	0	3	0.00002
Bacteroides fragilis	817	S	247	0	247	0.00135
Bacteroides thetaiotaomicron	818	S	139	0	139	0.00076
Bacteroides sp. DH3716P	2847299	S	45	0	45	0.00025
Bacteroides salyersiae	291644	S	33	0	33	0.00018
Bacteroides cellulosilyticus	246787	S	7	0	7	0.00004
Bacteroides ovatus	28116	S	5	0	5	0.00003
Bacteroides uniformis	820	S	4	0	4	0.00002
Bacteroides caecimuris	1796613	S	3	0	3	0.00002
Bacteroides nordii	291645	S	3	0	3	0.00002
Bacteroides xylanisolvens	371601	S	3	0	3	0.00002
Bacteroides zoogleoformans	28119	S	2	0	2	0.00001
Bacteroides coprosuis	151276	S	1	0	1	0.00001
Bacteroides intestinalis	329854	S	1	0	1	0.00001
Prevotella sp. E9-3	2913621	S	5	0	5	0.00003
Prevotella sp. E2-28	2913620	S	4	0	4	0.00002
Prevotella sp. oral taxon 299	652716	S	2	0	2	0.00001
Prevotella melaninogenica	28132	S	3	0	3	0.00002
Prevotella bryantii	77095	S	2	0	2	0.00001
Prevotella intermedia	28131	S	1	0	1	0.00001
Prevotella veroralis	28137	S	1	0	1	0.00001
Prevotella fusca	589436	S	1	0	1	0.00001
Coprobacter secundus	1501392	S	8	0	8	0.00004
Barnesiella viscericola	397865	S	2	0	2	0.00001
Proteiniphilum saccharofermentans	1642647	S	6	0	6	0.00003
Parabacteroides merdae	46503	S	2	0	2	0.00001
Parabacteroides goldsteinii	328812	S	1	0	1	0.00001
Porphyromonas gingivalis	837	S	5	0	5	0.00003
Butyricimonas virosa	544645	S	2	0	2	0.00001
Butyricimonas faecalis	2093856	S	2	0	2	0.00001
Paludibacter propionicigenes	185300	S	4	0	4	0.00002
Alistipes sp. dk3624	2662363	S	1	0	1	0.00001
Draconibacterium halophilum	2706887	S	3	0	3	0.00002
Labilibaculum antarcticum	1717717	S	3	0	3	0.00002
Alkaliflexus sp. Ai-910	2949635	S	1	0	1	0.00001
Flavobacterium sp. 140616W15	2478552	S	8	0	8	0.00004
Flavobacterium sp. CC-SYL302	2870839	S	6	0	6	0.00003
Flavobacterium sp. N1861	2986825	S	6	0	6	0.00003
Flavobacterium sp. xlx-214	2654325	S	6	0	6	0.00003
Flavobacterium sp. N3904	2986835	S	5	0	5	0.00003
Flavobacterium sp. CECT 9288	2845819	S	5	0	5	0.00003
Flavobacterium sp. N2820	2986834	S	5	0	5	0.00003
Flavobacterium sp. IGB 4-14	1871076	S	4	0	4	0.00002
Flavobacterium sp. N2270	2986831	S	4	0	4	0.00002
Flavobacterium sp. CLA17	2724135	S	4	0	4	0.00002
Flavobacterium sp. N1719	2885633	S	4	0	4	0.00002
Flavobacterium sp. F-323	2893885	S	3	0	3	0.00002
Flavobacterium sp. MMS21-Er5	2937442	S	3	0	3	0.00002
Flavobacterium sp. LPB0248	2614441	S	3	0	3	0.00002
Flavobacterium sp. I3-2	2748319	S	3	0	3	0.00002
Flavobacterium sp. GENT5	1751095	S	2	0	2	0.00001
Flavobacterium sp. GENT11	1751100	S	2	0	2	0.00001
Flavobacterium sp. N2038	2986829	S	2	0	2	0.00001
Flavobacterium sp. M31R6	2739062	S	2	0	2	0.00001
Flavobacterium sp. CS20	2775246	S	2	0	2	0.00001
Flavobacterium sp. N1994	2986827	S	1	0	1	0.00001
Flavobacterium sp. N1736	2986823	S	1	0	1	0.00001
Flavobacterium sp. F-29	2893883	S	1	0	1	0.00001
Flavobacterium sp. N2155	2986830	S	1	0	1	0.00001
Flavobacterium sp. K5-23	2746225	S	1	0	1	0.00001
Flavobacterium sp. SLB02	2665645	S	1	0	1	0.00001
Flavobacterium sp. MDT1-60	1979344	S	1	0	1	0.00001
Flavobacterium sp. KBS0721	1179672	S	1	0	1	0.00001
Flavobacterium sp. N502540	2986838	S	1	0	1	0.00001
Flavobacterium psychrophilum	96345	S	29	0	29	0.00016
Flavobacterium columnare	996	S	11	83	94	0.00051
Flavobacterium sangjuense	2518177	S	8	0	8	0.00004
Flavobacterium endoglycinae	2816357	S	6	0	6	0.00003
Flavobacterium anhuiense	459526	S	6	0	6	0.00003
Flavobacterium oreochromis	2906078	S	5	0	5	0.00003
Flavobacterium nackdongense	2547394	S	5	0	5	0.00003
Flavobacterium branchiophilum	55197	S	5	0	5	0.00003
Flavobacterium nitrogenifigens	1617283	S	4	0	4	0.00002
Flavobacterium commune	1306519	S	3	0	3	0.00002
Flavobacterium album	2175091	S	3	0	3	0.00002
Flavobacterium pallidum	2172098	S	3	0	3	0.00002
Flavobacterium johnsoniae	986	S	2	0	2	0.00001
Flavobacterium alkalisoli	2602769	S	2	0	2	0.00001
Flavobacterium haoranii	683124	S	2	0	2	0.00001
Flavobacterium cyclinae	2895947	S	2	0	2	0.00001
Flavobacterium davisii	2906077	S	2	0	2	0.00001
Flavobacterium arcticum	1784713	S	1	0	1	0.00001
Flavobacterium litorale	2856519	S	1	0	1	0.00001
Flavobacterium covae	2906076	S	1	0	1	0.00001
Flavobacterium faecale	1355330	S	1	0	1	0.00001
Flavobacterium crocinum	2183896	S	1	0	1	0.00001
Flavobacterium indicum	312277	S	1	0	1	0.00001
Polaribacter sp. SA4-12	1312072	S	9	0	9	0.00005
Polaribacter sp. Hel1_33_78	1336804	S	4	0	4	0.00002
Polaribacter sp. ALD11	2058137	S	3	0	3	0.00002
Polaribacter sp. Q13	2806551	S	2	0	2	0.00001
Polaribacter sp. NJDZ03	2855841	S	2	0	2	0.00001
Polaribacter sp. MED152	313598	S	1	0	1	0.00001
Polaribacter sp. SA4-10	754397	S	1	0	1	0.00001
Polaribacter sp. KT 15	1896175	S	1	0	1	0.00001
Polaribacter sp. L3A8	2686361	S	1	0	1	0.00001
Polaribacter pectinis	2738844	S	8	0	8	0.00004
Polaribacter vadi	1774273	S	4	12	16	0.00009
Polaribacter cellanae	2818493	S	4	0	4	0.00002
Polaribacter haliotis	1888915	S	3	0	3	0.00002
Polaribacter dokdonensis	326329	S	2	0	2	0.00001
Polaribacter reichenbachii	996801	S	1	0	1	0.00001
Polaribacter undariae	1574269	S	1	0	1	0.00001
Polaribacter litorisediminis	1908341	S	1	0	1	0.00001
Polaribacter batillariae	2808900	S	1	0	1	0.00001
Aquimarina sp. Aq107	1191912	S	6	0	6	0.00003
Aquimarina sp. TRL1	2736252	S	6	0	6	0.00003
Aquimarina sp. BL5	1714860	S	4	0	4	0.00002
Aquimarina sp. AD1	1714848	S	1	0	1	0.00001
Lacinutrix sp. WUR7	2653681	S	12	0	12	0.00007
Lacinutrix venerupis	1486034	S	9	0	9	0.00005
Winogradskyella sp. HaHa_3_26	2749995	S	4	0	4	0.00002
Winogradskyella sp. PG-2	754409	S	3	0	3	0.00002
Winogradskyella sp. J14-2	1936080	S	2	0	2	0.00001
Winogradskyella helgolandensis	2697010	S	4	0	4	0.00002
Winogradskyella sediminis	1382466	S	3	0	3	0.00002
Winogradskyella schleiferi	2686078	S	3	0	3	0.00002
Winogradskyella forsetii	2686077	S	1	0	1	0.00001
Tenacibaculum maritimum	107401	S	7	0	7	0.00004
Tenacibaculum mesophilum	104268	S	4	0	4	0.00002
Tenacibaculum jejuense	584609	S	3	0	3	0.00002
Tenacibaculum todarodis	1850252	S	3	0	3	0.00002
Tenacibaculum dicentrarchi	669041	S	1	0	1	0.00001
Tenacibaculum singaporense	2358479	S	1	0	1	0.00001
Myroides odoratus	256	S	7	0	7	0.00004
Myroides profundi	480520	S	2	0	2	0.00001
Myroides sp. SCSIO 72103	2968490	S	2	0	2	0.00001
Myroides phaeus	702745	S	1	0	1	0.00001
Myroides fluvii	2572594	S	1	0	1	0.00001
Mesoflavibacter sp. SCSIO 43206	2779362	S	9	0	9	0.00005
Cellulophaga lytica	979	S	6	0	6	0.00003
Cellulophaga sp. L1A9	2686362	S	2	0	2	0.00001
Cellulophaga sp. HaHaR_3_176	1942464	S	1	0	1	0.00001
Maribacter sp. MJ134	2496865	S	3	0	3	0.00002
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	2	0	2	0.00001
Maribacter cobaltidurans	1178778	S	2	0	2	0.00001
Maribacter hydrothermalis	1836467	S	2	0	2	0.00001
Aequorivita sp. H23M31	2494375	S	7	0	7	0.00004
Aequorivita sublithincola	101385	S	1	0	1	0.00001
Nonlabens sp. SY33080	2719911	S	2	0	2	0.00001
Nonlabens sp. Hel1_33_55	1336802	S	1	0	1	0.00001
Nonlabens marinus	930802	S	2	0	2	0.00001
Nonlabens dokdonensis	328515	S	1	0	1	0.00001
Nonlabens spongiae	331648	S	1	0	1	0.00001
Capnocytophaga sputigena	1019	S	2	0	2	0.00001
Capnocytophaga canimorsus	28188	S	2	0	2	0.00001
Capnocytophaga gingivalis	1017	S	1	0	1	0.00001
Capnocytophaga ochracea	1018	S	1	0	1	0.00001
Capnocytophaga leadbetteri	327575	S	1	0	1	0.00001
Capnocytophaga sp. oral taxon 864	1316593	S	1	0	1	0.00001
Urechidicola croceus	1850246	S	9	0	9	0.00005
Kordia sp. SMS9	2282170	S	8	0	8	0.00004
Formosa sediminum	2594004	S	3	0	3	0.00002
Formosa sp. L2A11	2686363	S	2	0	2	0.00001
Formosa sp. Hel1_31_208	1798225	S	1	0	1	0.00001
Formosa agariphila	320324	S	2	0	2	0.00001
Lutibacter sp. A64	2918526	S	3	0	3	0.00002
Lutibacter sp. A80	2918453	S	1	0	1	0.00001
Lutibacter profundi	1622118	S	3	0	3	0.00002
Flagellimonas sp. CMM7	2654676	S	6	0	6	0.00003
Amniculibacterium sp. G2-70	2767188	S	6	0	6	0.00003
Rasiella rasia	2744027	S	5	0	5	0.00003
Dokdonia sp. 4H-3-7-5	983548	S	2	0	2	0.00001
Dokdonia sp. Dokd-P16	2173169	S	2	0	2	0.00001
Dokdonia sp. PRO95	1239415	S	1	0	1	0.00001
Siansivirga zeaxanthinifaciens	762954	S	5	0	5	0.00003
Psychroflexus sp. ALD_RP9	2777186	S	3	0	3	0.00002
Psychroflexus torquis	57029	S	2	0	2	0.00001
Gillisia sp. Hel1_33_143	1336796	S	5	0	5	0.00003
Psychroserpens sp. NJDZ02	2570561	S	4	0	4	0.00002
Algibacter sp. L3A6	2686366	S	3	0	3	0.00002
Algibacter alginicilyticus	1736674	S	1	0	1	0.00001
Gramella sp. MT6	2705471	S	3	0	3	0.00002
Gramella echinicola	279359	S	1	0	1	0.00001
Sabulilitoribacter sp. BrNp1-15	2916754	S	4	0	4	0.00002
Zunongwangia sp. SCSIO 43204	2779359	S	4	0	4	0.00002
Tamlana sp. s12	1630406	S	3	0	3	0.00002
Tamlana carrageenivorans	2069432	S	1	0	1	0.00001
Sediminicola sp. YIK13	1453352	S	4	0	4	0.00002
Leeuwenhoekiella palythoae	573501	S	3	0	3	0.00002
Aggregatimonas sangjinii	2583587	S	3	0	3	0.00002
Changchengzhania lutea	2049305	S	3	0	3	0.00002
Sinomicrobium kalidii	2900738	S	3	0	3	0.00002
Constantimarinum furrinae	2562285	S	2	0	2	0.00001
Aegicerativicinus sediminis	2893202	S	2	0	2	0.00001
Olleya aquimaris	639310	S	2	0	2	0.00001
Zobellia galactanivorans	63186	S	2	0	2	0.00001
Flavivirga eckloniae	1803846	S	2	0	2	0.00001
Marixanthomonas sp. SCSIO 43207	2779360	S	2	0	2	0.00001
Wenyingzhuangia fucanilytica	1790137	S	2	0	2	0.00001
Seonamhaeicola sp. S2-3	1936081	S	1	0	1	0.00001
Bizionia sp. M204	2675331	S	1	0	1	0.00001
Aureibaculum algae	2584122	S	1	0	1	0.00001
Muricauda aquimarina	254955	S	1	0	1	0.00001
Costertonia aggregata	343403	S	1	0	1	0.00001
Euzebyella marina	1761453	S	1	0	1	0.00001
Mariniflexile sp. TRM1-10	2027857	S	1	0	1	0.00001
Chryseobacterium sp. PCH239	2825845	S	8	0	8	0.00004
Chryseobacterium sp. CJ51	2956784	S	8	0	8	0.00004
Chryseobacterium sp. IHB B 17019	1721091	S	4	0	4	0.00002
Chryseobacterium sp.	1871047	S	4	0	4	0.00002
Chryseobacterium sp. G0186	2487064	S	3	0	3	0.00002
Chryseobacterium sp. POL2	2713414	S	3	0	3	0.00002
Chryseobacterium sp. 3008163	2478663	S	3	0	3	0.00002
Chryseobacterium sp. C-17	2898076	S	2	0	2	0.00001
Chryseobacterium sp. MEBOG07	2879939	S	2	0	2	0.00001
Chryseobacterium sp. T16E-39	2015076	S	1	0	1	0.00001
Chryseobacterium sp. MEBOG06	2879938	S	1	0	1	0.00001
Chryseobacterium sp. StRB126	878220	S	1	0	1	0.00001
Chryseobacterium sp. ZHDP1	2838877	S	1	0	1	0.00001
Chryseobacterium sp. LJ668	2864040	S	1	0	1	0.00001
Chryseobacterium indoltheticum	254	S	11	0	11	0.00006
Chryseobacterium indologenes	253	S	3	0	3	0.00002
Chryseobacterium gallinarum	1324352	S	3	0	3	0.00002
Chryseobacterium daecheongense	192389	S	2	0	2	0.00001
Chryseobacterium carnipullorum	1124835	S	2	0	2	0.00001
Chryseobacterium glaciei	1685010	S	2	0	2	0.00001
Chryseobacterium shandongense	1493872	S	2	0	2	0.00001
Chryseobacterium nakagawai	1241982	S	2	0	2	0.00001
Chryseobacterium camelliae	1265445	S	1	0	1	0.00001
Chryseobacterium suipulveris	2929800	S	1	0	1	0.00001
Chryseobacterium capnotolerans	2759528	S	1	0	1	0.00001
Chryseobacterium manosquense	2754694	S	1	0	1	0.00001
Chryseobacterium aureum	2497456	S	1	0	1	0.00001
Chryseobacterium cucumeris	1813611	S	1	0	1	0.00001
Chryseobacterium lactis	1241981	S	1	0	1	0.00001
Chryseobacterium arthrosphaerae	651561	S	1	0	1	0.00001
Chryseobacterium taklimakanense	536441	S	1	0	1	0.00001
Chryseobacterium oranimense	421058	S	1	0	1	0.00001
Chryseobacterium joostei	112234	S	1	0	1	0.00001
Chryseobacterium gleum	250	S	1	0	1	0.00001
Kaistella carnis	1241979	S	5	0	5	0.00003
Kaistella sp. GW4-15	2878534	S	3	0	3	0.00002
Kaistella flava (ex Peng et al. 2021)	2038776	S	2	0	2	0.00001
Candidatus Kaistella beijingensis	2820270	S	2	0	2	0.00001
Kaistella daneshvariae	2487074	S	1	0	1	0.00001
Epilithonimonas vandammei	2487072	S	1	0	1	0.00001
Empedobacter brevis	247	S	8	0	8	0.00004
Empedobacter stercoris	1628248	S	6	0	6	0.00003
Empedobacter falsenii	343874	S	1	0	1	0.00001
Elizabethkingia anophelis	1117645	S	5	21	26	0.00014
Elizabethkingia bruuniana	1756149	S	4	0	4	0.00002
Elizabethkingia meningoseptica	238	S	3	0	3	0.00002
Elizabethkingia sp. JS20170427COW	2583851	S	1	0	1	0.00001
Riemerella anatipestifer	34085	S	3	0	3	0.00002
Bergeyella cardium	1585976	S	3	0	3	0.00002
Apibacter sp. B3706	2656760	S	1	0	1	0.00001
Apibacter raozihei	2500547	S	1	0	1	0.00001
Faecalibacter bovis	2898187	S	2	0	2	0.00001
Blattabacterium cuenoti	1653831	S	23	0	23	0.00013
Blattabacterium clevelandi	164516	S	2	0	2	0.00001
Crocinitomix sp. GM2_3_6_6	2862509	S	5	0	5	0.00003
Candidatus Sulcia muelleri	336810	S	4	0	4	0.00002
Ichthyobacterium seriolicida	242600	S	3	0	3	0.00002
Parvicella tangerina	2829795	S	2	0	2	0.00001
Spirosoma pollinicola	2057025	S	42	0	42	0.00023
Spirosoma endbachense	2666025	S	4	0	4	0.00002
Spirosoma aureum	2692134	S	1	0	1	0.00001
Spirosoma taeanense	2735870	S	1	0	1	0.00001
Aquirufa lenticrescens	2696560	S	1	0	1	0.00001
Hymenobacter sp. APR13	1356852	S	2	0	2	0.00001
Hymenobacter sp. DG25B	1385664	S	1	0	1	0.00001
Hymenobacter sp. 5420S-77	2932254	S	1	0	1	0.00001
Hymenobacter sp. NBH84	2596915	S	1	0	1	0.00001
Hymenobacter sp. 5413J-13	2932251	S	1	0	1	0.00001
Hymenobacter swuensis	1446467	S	3	0	3	0.00002
Hymenobacter baengnokdamensis	2615203	S	3	0	3	0.00002
Hymenobacter radiodurans	2496028	S	2	0	2	0.00001
Hymenobacter monticola	1705399	S	1	0	1	0.00001
Hymenobacter jejuensis	2502781	S	1	0	1	0.00001
Pontibacter actiniarum	323450	S	2	0	2	0.00001
Pontibacter pudoricolor	2694930	S	2	0	2	0.00001
Pontibacter russatus	2694929	S	1	0	1	0.00001
Adhaeribacter radiodurans	2745197	S	2	0	2	0.00001
Rufibacter tibetensis	512763	S	2	0	2	0.00001
Algoriphagus sp. NBT04N3	2705473	S	5	0	5	0.00003
Algoriphagus machipongonensis	388413	S	2	0	2	0.00001
Cyclobacterium amurskyense	320787	S	4	0	4	0.00002
Cyclobacterium marinum	104	S	1	0	1	0.00001
Echinicola soli	2591634	S	3	0	3	0.00002
Echinicola rosea	1807691	S	1	0	1	0.00001
Belliella baltica	232259	S	1	0	1	0.00001
Aquiflexum balticum	280473	S	1	0	1	0.00001
Mongoliitalea daihaiensis	2782006	S	1	0	1	0.00001
Dyadobacter sp. CY399	2906443	S	9	0	9	0.00005
Dyadobacter sp. NIV53	2861765	S	2	0	2	0.00001
Runella sp. SP2	2268026	S	2	0	2	0.00001
Leadbetterella byssophila	316068	S	1	0	1	0.00001
Arcticibacterium luteifluviistationis	1784714	S	1	0	1	0.00001
Fulvivirga sp. SS9-22	2904245	S	3	0	3	0.00002
Fulvivirga sp. W9P-11	2904246	S	1	0	1	0.00001
Fulvivirga sp. SW1-E11	2904247	S	1	0	1	0.00001
Fulvivirga lutea	2810512	S	5	0	5	0.00003
Flammeovirga yaeyamensis	367791	S	3	0	3	0.00002
Flammeovirga pectinis	2494373	S	3	0	3	0.00002
Bernardetia litoralis	999	S	4	0	4	0.00002
Mangrovivirga cuniculi	2715131	S	2	0	2	0.00001
Candidatus Amoebophilus asiaticus	281120	S	1	0	1	0.00001
Marivirga tractuosa	1006	S	1	0	1	0.00001
Reichenbachiella sp. Wsw4-B4	2979869	S	1	0	1	0.00001
Sphingobacterium sp. E70	2853439	S	9	0	9	0.00005
Sphingobacterium sp. ML3W	1538644	S	6	0	6	0.00003
Sphingobacterium sp. UDSM-2020	2795738	S	3	0	3	0.00002
Sphingobacterium sp. CZ-2	2557994	S	2	0	2	0.00001
Sphingobacterium sp. DR205	2713573	S	1	0	1	0.00001
Sphingobacterium sp. SRCM116780	2907623	S	1	0	1	0.00001
Sphingobacterium multivorum	28454	S	6	0	6	0.00003
Sphingobacterium hotanense	649196	S	4	0	4	0.00002
Sphingobacterium spiritivorum	258	S	2	0	2	0.00001
Sphingobacterium psychroaquaticum	561061	S	1	0	1	0.00001
Pedobacter cryoconitis	188932	S	6	0	6	0.00003
Pedobacter steynii	430522	S	6	0	6	0.00003
Pedobacter roseus	336820	S	5	0	5	0.00003
Pedobacter suwonensis	332999	S	4	0	4	0.00002
Pedobacter ginsengisoli	363852	S	4	0	4	0.00002
Pedobacter schmidteae	2201271	S	4	0	4	0.00002
Pedobacter sp. HDW13	2714940	S	3	0	3	0.00002
Pedobacter sp. D749	2856523	S	1	0	1	0.00001
Pedobacter mucosus	2895286	S	4	0	4	0.00002
Pedobacter aquae	2605747	S	3	0	3	0.00002
Mucilaginibacter sp. 14171R-50	2703789	S	5	0	5	0.00003
Mucilaginibacter sp. 21P	2778902	S	5	0	5	0.00003
Mucilaginibacter xinganensis	1234841	S	5	0	5	0.00003
Mucilaginibacter ginsenosidivorax	862126	S	4	0	4	0.00002
Mucilaginibacter gotjawali	1550579	S	1	0	1	0.00001
Mucilaginibacter rubeus	2027860	S	1	0	1	0.00001
Mucilaginibacter robiniae	2728022	S	1	0	1	0.00001
Solitalea canadensis	995	S	6	0	6	0.00003
Solitalea sp. S2-8	2911172	S	6	0	6	0.00003
Anseongella ginsenosidimutans	496056	S	4	0	4	0.00002
Pseudopedobacter saltans	151895	S	2	0	2	0.00001
Olivibacter sp. SDN3	2764720	S	1	0	1	0.00001
Chitinophaga sp. R8	2920382	S	14	0	14	0.00008
Chitinophaga sp. HK235	2952571	S	3	0	3	0.00002
Chitinophaga filiformis	104663	S	2	0	2	0.00001
Chitinophaga agri	2703787	S	1	0	1	0.00001
Arachidicoccus sp. B3-10	2545455	S	3	0	3	0.00002
Arachidicoccus sp. BS20	1850526	S	2	0	2	0.00001
Arachidicoccus ginsenosidivorans	496057	S	2	0	2	0.00001
Ferruginibacter lapsinanis	563172	S	6	0	6	0.00003
Niabella ginsenosidivorans	1176587	S	3	0	3	0.00002
Niabella soli	446683	S	2	0	2	0.00001
Flavihumibacter fluminis	2838157	S	3	0	3	0.00002
Flavihumibacter rivuli	2838156	S	2	0	2	0.00001
Niastella koreensis	354356	S	3	0	3	0.00002
Filimonas lacunae	477680	S	3	0	3	0.00002
Flavisolibacter ginsenosidimutans	661481	S	1	0	1	0.00001
Flavisolibacter tropicus	1492898	S	1	0	1	0.00001
Sediminibacterium sp. TEGAF015	575378	S	2	0	2	0.00001
Pseudobacter ginsenosidimutans	661488	S	1	0	1	0.00001
Panacibacter ginsenosidivorans	1813871	S	1	0	1	0.00001
Paraflavitalea soli	2315862	S	1	0	1	0.00001
Pseudocnuella soli	2502779	S	1	0	1	0.00001
Aureispira sp. EL160426	2864201	S	3	0	3	0.00002
Saprospira grandis	1008	S	2	0	2	0.00001
Chlorobaculum limnaeum	274537	S	3	0	3	0.00002
Pelodictyon phaeoclathratiforme	34090	S	2	0	2	0.00001
Chloroherpeton thalassium	100716	S	3	0	3	0.00002
Melioribacter roseus	1134405	S	1	0	1	0.00001
Gemmatimonas phototrophica	1379270	S	1	0	1	0.00001
Candidatus Cloacimonas acidaminovorans	456827	S	1	0	1	0.00001
Pseudomonas sp. CIP-10	2892442	S	667	0	667	0.00365
Pseudomonas sp. OE 28.3	2745519	S	614	0	614	0.00336
Pseudomonas sp. MYb193	1827300	S	381	0	381	0.00208
Pseudomonas sp. J380	2605424	S	222	0	222	0.00121
Pseudomonas sp. B21-059	2895496	S	198	0	198	0.00108
Pseudomonas sp. NIBRBAC000502773	2590776	S	179	0	179	0.00098
Pseudomonas sp. S35	1573719	S	17	0	17	0.00009
Pseudomonas sp. Eqa60	2799184	S	12	0	12	0.00007
Pseudomonas sp. LG1E9	2219057	S	6	0	6	0.00003
Pseudomonas sp. R5-89-07	658644	S	6	0	6	0.00003
Pseudomonas sp. HN11	1344094	S	5	0	5	0.00003
Pseudomonas sp. FDAARGOS_380	2018067	S	5	0	5	0.00003
Pseudomonas sp. Os17	1500686	S	4	0	4	0.00002
Pseudomonas sp. R3-18-08	1173283	S	4	0	4	0.00002
Pseudomonas sp. ADAK18	2730848	S	2	0	2	0.00001
Pseudomonas sp. AO-1	2855434	S	2	0	2	0.00001
Pseudomonas sp. B11D7D	2735906	S	2	0	2	0.00001
Pseudomonas sp. S09G 359	2054919	S	2	0	2	0.00001
Pseudomonas sp. R1-43-08	1173270	S	2	0	2	0.00001
Pseudomonas sp. L5B5	2883205	S	2	0	2	0.00001
Pseudomonas sp. MPFS	2795724	S	2	0	2	0.00001
Pseudomonas sp. N3-W	2975049	S	2	0	2	0.00001
Pseudomonas sp. CFA	2651048	S	2	0	2	0.00001
Pseudomonas sp. LH1G9	2083055	S	2	0	2	0.00001
Pseudomonas sp. So3.2b	2864101	S	2	0	2	0.00001
Pseudomonas sp. CFSAN084952	2664899	S	2	0	2	0.00001
Pseudomonas sp. LG1D9	2083054	S	1	0	1	0.00001
Pseudomonas sp. SK3(2021)	2841064	S	1	0	1	0.00001
Pseudomonas sp. SWI36	2083052	S	1	0	1	0.00001
Pseudomonas sp. CYM-20-01	2870750	S	1	0	1	0.00001
Pseudomonas sp. DTU12.3	2073078	S	1	0	1	0.00001
Pseudomonas sp. ERGC3:05	2866386	S	1	0	1	0.00001
Pseudomonas sp. Marseille-Q3773	2866592	S	1	0	1	0.00001
Pseudomonas sp. 09C 129	2054915	S	1	0	1	0.00001
Pseudomonas sp. NS1(2017)	2025658	S	1	0	1	0.00001
Pseudomonas sp. TMW 2.1634	1886807	S	1	0	1	0.00001
Pseudomonas sp. M30-35	1981174	S	1	0	1	0.00001
Pseudomonas sp. Tri1	2823875	S	1	0	1	0.00001
Pseudomonas sp. B14-6	2738843	S	1	0	1	0.00001
Pseudomonas sp. Y39-6	2749807	S	1	0	1	0.00001
Pseudomonas sp. MPDS	2762896	S	1	0	1	0.00001
Pseudomonas sp. OST1909	2777367	S	1	0	1	0.00001
Pseudomonas sp. PDNC002	2811422	S	1	0	1	0.00001
Pseudomonas sp. SDM007	2812000	S	1	0	1	0.00001
Pseudomonas sp. St386	2678256	S	1	0	1	0.00001
Pseudomonas sp. DTU12.1	2654238	S	1	0	1	0.00001
Pseudomonas sp. 31-12	2201356	S	1	0	1	0.00001
Pseudomonas sp. LPB0260	2614442	S	1	0	1	0.00001
Pseudomonas sp. KUIN-1	2609418	S	1	0	1	0.00001
Pseudomonas sp. C27(2019)	2604941	S	1	0	1	0.00001
Pseudomonas sp. DR208	2870840	S	1	0	1	0.00001
Pseudomonas sp. S150	2559074	S	1	0	1	0.00001
Pseudomonas sp. MPC6	2498848	S	1	0	1	0.00001
Pseudomonas sp. YeP6b	2861775	S	1	0	1	0.00001
Pseudomonas sp. Colony2	2861799	S	1	0	1	0.00001
Pseudomonas sp. CMR5c	658630	S	1	0	1	0.00001
Pseudomonas sp. R2-7-07	658641	S	1	0	1	0.00001
Pseudomonas sp. B21-040	2895486	S	1	0	1	0.00001
Pseudomonas sp. LRP2-20	2944234	S	1	0	1	0.00001
Pseudomonas sp. BC42	2933816	S	1	0	1	0.00001
Pseudomonas sp. In5(2022)	2961896	S	1	0	1	0.00001
Pseudomonas sp. B21-028	2895480	S	1	0	1	0.00001
Pseudomonas sp. B21-048	2895490	S	1	0	1	0.00001
Pseudomonas sp. S34	1573718	S	1	0	1	0.00001
