name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	941461	0	941461	0.69148
Klebsiella pneumoniae	573	S	3112	132514	135626	0.09961
Klebsiella variicola	244366	S	2304	0	2304	0.00169
Klebsiella grimontii	2058152	S	1144	0	1144	0.00084
Klebsiella oxytoca	571	S	357	0	357	0.00026
Klebsiella quasipneumoniae	1463165	S	94	383	477	0.00035
Klebsiella aerogenes	548	S	10	0	10	0.00001
Klebsiella michiganensis	1134687	S	9	0	9	0.00001
Salmonella enterica	28901	S	4204	60965	65169	0.04786
Escherichia coli	562	S	471	1115	1586	0.00116
Escherichia albertii	208962	S	16	0	16	0.00001
Escherichia fergusonii	564	S	1	0	1	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	31	0	31	0.00002
Buttiauxella agrestis	82977	S	10	0	10	0.00001
Buttiauxella ferragutiae	82989	S	4	0	4	0.00000
Enterobacteriaceae endosymbiont of Donacia crassipes	2675776	S	25	0	25	0.00002
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	22	0	22	0.00002
Enterobacteriaceae endosymbiont of Donacia cincticornis	2675773	S	16	0	16	0.00001
Enterobacteriaceae endosymbiont of Donacia clavipes	2675775	S	12	0	12	0.00001
Enterobacteriaceae endosymbiont of Donacia thalassina	2675786	S	11	0	11	0.00001
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	10	0	10	0.00001
Enterobacteriaceae endosymbiont of Donacia vulgaris	2675789	S	4	0	4	0.00000
Enterobacteriaceae endosymbiont of Donacia provostii	2675781	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia tomentosa	2675787	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia sparganii	2675785	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Plateumaris consimilis	2675794	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Plateumaris braccata	2675793	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia fulgens	2675778	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia cinerea	2675774	S	1	0	1	0.00000
Enterobacter hormaechei	158836	S	102	245	347	0.00025
Enterobacter ludwigii	299767	S	9	0	9	0.00001
Enterobacter cloacae	550	S	1	0	1	0.00000
Enterobacter mori	539813	S	9	0	9	0.00001
Enterobacter soli	885040	S	8	0	8	0.00001
Enterobacter sp. JUb54	2724468	S	3	0	3	0.00000
Citrobacter rodentium	67825	S	50	0	50	0.00004
Citrobacter freundii	546	S	17	0	17	0.00001
Citrobacter portucalensis	1639133	S	11	0	11	0.00001
Citrobacter tructae	2562449	S	8	0	8	0.00001
Citrobacter amalonaticus	35703	S	4	0	4	0.00000
Citrobacter farmeri	67824	S	4	0	4	0.00000
Citrobacter arsenatis	2546350	S	1	0	1	0.00000
Blochmannia endosymbiont of Camponotus sp.	700220	S	17	0	17	0.00001
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	4	0	4	0.00000
Blochmannia endosymbiont of Camponotus modoc	2945587	S	2	0	2	0.00000
Candidatus Blochmannia herculeanus	108080	S	3	0	3	0.00000
Candidatus Blochmannia vicinus	251540	S	2	0	2	0.00000
Candidatus Blochmannia vafer	251535	S	1	0	1	0.00000
Candidatus Annandia adelgestsuga	1302411	S	11	0	11	0.00001
Candidatus Annandia pinicola	1345117	S	4	0	4	0.00000
Symbiopectobacterium purcellii	2871826	S	8	0	8	0.00001
secondary endosymbiont of Heteropsylla cubana	134287	S	4	0	4	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	4	0	4	0.00000
Candidatus Gullanella endobia	1070130	S	4	0	4	0.00000
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	21	0	21	0.00002
Candidatus Profftia lariciata	1987921	S	18	0	18	0.00001
Lelliottia amnigena	61646	S	22	0	22	0.00002
