name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterococcus faecium	1352	S	977	0	977	0.29543
Enterococcus hirae	1354	S	3	0	3	0.00091
Enterococcus lactis	357441	S	3	0	3	0.00091
Enterococcus faecalis	1351	S	3	0	3	0.00091
Enterococcus durans	53345	S	3	0	3	0.00091
Enterococcus mundtii	53346	S	2	0	2	0.00060
Enterococcus raffinosus	71452	S	1	0	1	0.00030
Enterococcus sp. FDAARGOS_375	2060307	S	1	0	1	0.00030
Enterococcus wangshanyuanii	2005703	S	1	0	1	0.00030
Tetragenococcus halophilus	51669	S	1	0	1	0.00030
Streptococcus pyogenes	1314	S	1	5	6	0.00181
Staphylococcus aureus	1280	S	22	17	39	0.01179
Staphylococcus warneri	1292	S	1	0	1	0.00030
Bacillus sp. 7D3	2851015	S	1	0	1	0.00030
Metabacillus sp. B2-18	2897333	S	1	0	1	0.00030
Sediminibacillus dalangtanensis	2729421	S	1	0	1	0.00030
Vescimonas fastidiosa	2714353	S	1	0	1	0.00030
Ruthenibacterium lactatiformans	1550024	S	1	0	1	0.00030
Clostridium acetobutylicum	1488	S	1	0	1	0.00030
Clostridium perfringens	1502	S	1	0	1	0.00030
Streptomyces sp. ST1015	1848900	S	2	0	2	0.00060
Streptomyces sp. FIT100	2837956	S	2	0	2	0.00060
Streptomyces vinaceusdrappus	67376	S	1	0	1	0.00030
Mycobacteroides abscessus	36809	S	1	0	1	0.00030
Prescottella equi	43767	S	1	0	1	0.00030
Plantactinospora sp. KBS50	2024580	S	2	0	2	0.00060
Curtobacterium sp. Csp2	2495430	S	1	0	1	0.00030
Saccharothrix syringae	103733	S	1	0	1	0.00030
Collinsella aerofaciens	74426	S	2	0	2	0.00060
Cyanobium sp. NIES-981	1851505	S	4	0	4	0.00121
Halothece sp. PCC 7418	65093	S	1	0	1	0.00030
Pseudomonas fluorescens	294	S	415	0	415	0.12549
Pseudomonas mandelii	75612	S	5	0	5	0.00151
Pseudomonas azotoformans	47878	S	1	0	1	0.00030
Pseudomonas protegens	380021	S	1	0	1	0.00030
Pseudomonas orientalis	76758	S	1	0	1	0.00030
Pseudomonas trivialis	200450	S	1	0	1	0.00030
Pseudomonas veronii	76761	S	1	0	1	0.00030
Pseudomonas mediterranea	183795	S	1	0	1	0.00030
Pseudomonas brenneri	129817	S	1	0	1	0.00030
Pseudomonas sp. DR 5-09	1534110	S	10	0	10	0.00302
Pseudomonas sp. 3-2	2867408	S	7	0	7	0.00212
Pseudomonas sp. B21-021	2895476	S	5	0	5	0.00151
Pseudomonas sp. DY-1	1755504	S	2	0	2	0.00060
