name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. MYb193	1827300	S	198973	0	198973	0.56424
Pseudomonas sp. J380	2605424	S	23127	0	23127	0.06558
Pseudomonas sp. FDAARGOS_380	2018067	S	1086	0	1086	0.00308
Pseudomonas sp. So3.2b	2864101	S	531	0	531	0.00151
Pseudomonas sp. CFSAN084952	2664899	S	501	0	501	0.00142
Pseudomonas sp. St386	2678256	S	440	0	440	0.00125
Pseudomonas sp. NIBRBAC000502773	2590776	S	331	0	331	0.00094
Pseudomonas sp. S09G 359	2054919	S	312	0	312	0.00088
Pseudomonas sp. HN11	1344094	S	296	0	296	0.00084
Pseudomonas sp. R5-89-07	658644	S	287	0	287	0.00081
Pseudomonas sp. R1-43-08	1173270	S	260	0	260	0.00074
Pseudomonas sp. S35	1573719	S	218	0	218	0.00062
Pseudomonas sp. OE 28.3	2745519	S	201	0	201	0.00057
Pseudomonas sp. HN8-3	2886361	S	170	0	170	0.00048
Pseudomonas sp. B21-059	2895496	S	161	0	161	0.00046
Pseudomonas sp. YeP6b	2861775	S	160	0	160	0.00045
Pseudomonas sp. B21-056	2895495	S	146	0	146	0.00041
Pseudomonas sp. LG1E9	2219057	S	132	0	132	0.00037
Pseudomonas sp. SDM007	2812000	S	132	0	132	0.00037
Pseudomonas sp. ADAK13	2730847	S	129	0	129	0.00037
Pseudomonas sp. CYM-20-01	2870750	S	109	0	109	0.00031
Pseudomonas sp. NS1(2017)	2025658	S	107	0	107	0.00030
Pseudomonas sp. ADAK18	2730848	S	102	0	102	0.00029
Pseudomonas sp. R76	1573711	S	90	0	90	0.00026
Pseudomonas sp. CBS	2971912	S	88	0	88	0.00025
Pseudomonas sp. St316	2678257	S	83	0	83	0.00024
Pseudomonas sp. N3-W	2975049	S	79	0	79	0.00022
Pseudomonas sp. OST1909	2777367	S	77	0	77	0.00022
Pseudomonas sp. StFLB209	1028989	S	67	0	67	0.00019
Pseudomonas sp. PIA16	2931382	S	64	0	64	0.00018
Pseudomonas sp.	306	S	59	0	59	0.00017
Pseudomonas sp. Seg1	2678259	S	58	0	58	0.00016
Pseudomonas sp. ADAK22	2730851	S	54	0	54	0.00015
Pseudomonas sp. R3-52-08	1173284	S	53	0	53	0.00015
Pseudomonas sp. ACM7	2052956	S	51	0	51	0.00014
Pseudomonas sp. CMR5c	658630	S	50	0	50	0.00014
Pseudomonas sp. R3-18-08	1173283	S	49	0	49	0.00014
Pseudomonas sp. MPC6	2498848	S	45	0	45	0.00013
Pseudomonas sp. B21-036	2895485	S	45	0	45	0.00013
Pseudomonas sp. Ost2	2678260	S	44	0	44	0.00012
Pseudomonas sp. R4-39-08	1173288	S	43	0	43	0.00012
Pseudomonas sp. R2-60-08W	1173280	S	43	0	43	0.00012
Pseudomonas sp. SCA2728.1_7	2825975	S	42	0	42	0.00012
Pseudomonas sp. 15A4	2804761	S	41	0	41	0.00012
Pseudomonas sp. ERGC3:05	2866386	S	41	0	41	0.00012
Pseudomonas sp. NIBR-H-19	2901380	S	41	0	41	0.00012
Pseudomonas sp. R4-34-07	658642	S	41	0	41	0.00012
Pseudomonas sp. R2-37-08W	1173273	S	39	0	39	0.00011
Pseudomonas sp. BW7P1	2973088	S	39	0	39	0.00011
Pseudomonas sp. LS1212	2972478	S	39	0	39	0.00011
Pseudomonas sp. B21-053	2895493	S	37	0	37	0.00010
Pseudomonas sp. R4-35-07	658643	S	36	0	36	0.00010
Pseudomonas sp. LBUM920	2126069	S	36	0	36	0.00010
Pseudomonas sp. TKP	1415630	S	36	0	36	0.00010
Pseudomonas sp. LH1G9	2083055	S	35	0	35	0.00010
Pseudomonas sp. L5B5	2883205	S	34	0	34	0.00010
Pseudomonas sp. PP3	2815936	S	34	0	34	0.00010
Pseudomonas sp. DTU12.1	2654238	S	33	0	33	0.00009
Pseudomonas sp. 31-12	2201356	S	33	0	33	0.00009
Pseudomonas sp. ArH3a	2862945	S	32	0	32	0.00009
Pseudomonas sp. Marseille-Q3773	2866592	S	32	0	32	0.00009
Pseudomonas sp. 7SR1	1881017	S	32	0	32	0.00009
Pseudomonas sp. B21-015	2895473	S	30	0	30	0.00009
