name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas fluorescens	294	S	186472	0	186472	0.10631
Pseudomonas synxantha	47883	S	12986	0	12986	0.00740
Pseudomonas libanensis	75588	S	9421	0	9421	0.00537
Pseudomonas orientalis	76758	S	6688	0	6688	0.00381
Pseudomonas protegens	380021	S	3330	0	3330	0.00190
Pseudomonas poae	200451	S	2644	0	2644	0.00151
Pseudomonas azotoformans	47878	S	1938	0	1938	0.00110
Pseudomonas cedrina	651740	S	1913	0	1913	0.00109
Pseudomonas rhodesiae	76760	S	1857	0	1857	0.00106
Pseudomonas tolaasii	29442	S	1723	0	1723	0.00098
Pseudomonas trivialis	200450	S	1533	0	1533	0.00087
Pseudomonas mucidolens	46679	S	898	0	898	0.00051
Pseudomonas veronii	76761	S	846	0	846	0.00048
Pseudomonas brenneri	129817	S	602	0	602	0.00034
Pseudomonas extremorientalis	169669	S	574	0	574	0.00033
Pseudomonas corrugata	47879	S	416	0	416	0.00024
Pseudomonas mediterranea	183795	S	182	0	182	0.00010
Pseudomonas migulae	78543	S	148	0	148	0.00008
Pseudomonas mandelii	75612	S	114	0	114	0.00006
Pseudomonas congelans	200452	S	104	0	104	0.00006
Pseudomonas ogarae	1114970	S	29	0	29	0.00002
Pseudomonas sp. CFSAN084952	2664899	S	56780	0	56780	0.03237
Pseudomonas sp. J380	2605424	S	18056	0	18056	0.01029
Pseudomonas sp. LG1E9	2219057	S	16708	0	16708	0.00953
Pseudomonas sp. MYb193	1827300	S	12894	0	12894	0.00735
Pseudomonas sp. FDAARGOS_380	2018067	S	6769	0	6769	0.00386
Pseudomonas sp. LG1D9	2083054	S	2065	0	2065	0.00118
Pseudomonas sp. OE 28.3	2745519	S	2046	0	2046	0.00117
Pseudomonas sp. HN8-3	2886361	S	1428	0	1428	0.00081
Pseudomonas sp. S49	1573720	S	1361	0	1361	0.00078
Pseudomonas sp. R5-89-07	658644	S	1302	0	1302	0.00074
Pseudomonas sp. S09G 359	2054919	S	1157	0	1157	0.00066
Pseudomonas sp. WCS374	1495331	S	1139	0	1139	0.00065
Pseudomonas sp. S35	1573719	S	1129	0	1129	0.00064
Pseudomonas sp. HN11	1344094	S	1104	0	1104	0.00063
Pseudomonas sp. DR 5-09	1534110	S	921	0	921	0.00053
Pseudomonas sp. CBS	2971912	S	900	0	900	0.00051
Pseudomonas sp. NS1(2017)	2025658	S	876	0	876	0.00050
Pseudomonas sp. B21-056	2895495	S	837	0	837	0.00048
Pseudomonas sp. ADAK18	2730848	S	763	0	763	0.00044
Pseudomonas sp. R76	1573711	S	738	0	738	0.00042
Pseudomonas sp. R2-37-08W	1173273	S	732	0	732	0.00042
Pseudomonas sp. CYM-20-01	2870750	S	670	0	670	0.00038
Pseudomonas sp. R3-18-08	1173283	S	583	0	583	0.00033
Pseudomonas sp. OST1909	2777367	S	513	0	513	0.00029
Pseudomonas sp. ADAK13	2730847	S	476	0	476	0.00027
Pseudomonas sp. Ost2	2678260	S	421	0	421	0.00024
Pseudomonas sp. NIBRBAC000502773	2590776	S	399	0	399	0.00023
Pseudomonas sp. SDM007	2812000	S	353	0	353	0.00020
Pseudomonas sp. R1-43-08	1173270	S	349	0	349	0.00020
Pseudomonas sp. CMR5c	658630	S	343	0	343	0.00020
Pseudomonas sp. L5B5	2883205	S	339	0	339	0.00019
Pseudomonas sp. bs2935	1761895	S	332	0	332	0.00019
Pseudomonas sp. LBUM920	2126069	S	330	0	330	0.00019
Pseudomonas sp. ERGC3:05	2866386	S	324	0	324	0.00018
Pseudomonas sp. DR48	2871095	S	299	0	299	0.00017
Pseudomonas sp. p1(2021b)	2874628	S	297	0	297	0.00017
Pseudomonas sp. ADAK22	2730851	S	279	0	279	0.00016
Pseudomonas sp. B21-054	2895494	S	276	0	276	0.00016
Pseudomonas sp. LS1212	2972478	S	273	0	273	0.00016
Pseudomonas sp. 7SR1	1881017	S	273	0	273	0.00016
Pseudomonas sp. PIA16	2931382	S	273	0	273	0.00016
Pseudomonas sp. DR208	2870840	S	266	0	266	0.00015
Pseudomonas sp.	306	S	265	0	265	0.00015
Pseudomonas sp. SXM-1	2169583	S	264	0	264	0.00015
Pseudomonas sp. N3-W	2975049	S	260	0	260	0.00015
Pseudomonas sp. StFLB209	1028989	S	259	0	259	0.00015
Pseudomonas sp. DTU12.3	2073078	S	244	0	244	0.00014
Pseudomonas sp. Y39-6	2749807	S	243	0	243	0.00014
Pseudomonas sp. R2-60-08W	1173280	S	240	0	240	0.00014
Pseudomonas sp. DY-1	1755504	S	235	0	235	0.00013
Pseudomonas sp. DG56-2	2320270	S	227	0	227	0.00013
Pseudomonas sp. B21-053	2895493	S	225	0	225	0.00013
Pseudomonas sp. ACM7	2052956	S	222	0	222	0.00013
Pseudomonas sp. St290	1602166	S	214	0	214	0.00012
Pseudomonas sp. MM213	2866807	S	214	0	214	0.00012
Pseudomonas sp. HLS-6	2049589	S	212	0	212	0.00012
Pseudomonas sp. S34	1573718	S	209	0	209	0.00012
